sample_id,model_variant,y_true,y_pred,error_type,error_reason,reviewer_notes
EX46635,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX46659,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX46664,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX46719,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX46722,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX46728,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX46744,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX46818,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX46821,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX46830,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX46845,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX46879,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX46883,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX46932,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX46962,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX47010,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX47040,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX47052,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX47058,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX47073,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX47079,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX47092,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX47115,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX47119,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX47141,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX47175,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX47198,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
EX47267,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX47315,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX47329,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX47333,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX47340,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX47368,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX47371,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX47420,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX47466,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX47481,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX47489,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX47521,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX47534,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX47558,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX47594,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX47612,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX47614,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX47622,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX47626,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX47634,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX47654,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX47660,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX47684,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX47695,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX47720,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX47872,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX47878,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX47880,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX47918,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX47919,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX47925,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX47959,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX47984,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX47999,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX48031,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX48047,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
EX48081,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX48105,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX48120,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX48121,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX48128,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX48139,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX48216,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX48236,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX48329,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX48369,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX48409,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX48454,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX48489,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX48506,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX48521,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX48555,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX48578,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX48579,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX48694,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX48728,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX48736,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX48762,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX48774,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX48788,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX48843,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX48863,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
